#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	dump_00003_tls13
#open	2025-01-28-20-56-21
#fields	tls_packet_lengths_record
#types	vector[count]
508,17,74,6,3
508,17,81,2,3
508,17,118,2,3
508,17,118,2,3
508,17,70,5,3
508,17,70,5,3
508,17,100,5,3
508,17,100,5,3
508,17,104,6,3
508,17,96,3,3
590,17,84,2,3
508,17,92,2,3
508,17,100,5,3
508,17,100,5,3
508,17,100,5,3
508,17,100,5,3
508,17,100,5,3
508,17,100,5,3
508,17,80,6,3
508,16,57,3,3
508,17,104,6,3
508,17,95,5,3
508,17,104,6,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,18,124,3,3
508,17,70,5,3
508,17,92,2,3
508,17,118,2,3
591,17,124,3,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,443,8,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,102,5,3
508,17,102,5,3
508,17,102,5,3
508,17,102,5,3
508,17,102,5,3
508,17,108,5,3
508,17,108,5,3
508,17,102,5,3
508,17,102,5,3
508,16,61,4,3
508,17,102,5,3
508,17,102,5,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
590,17,84,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,84,2,3
508,17,118,2,3
508,17,66,4,3
508,17,66,4,3
508,17,72,4,3
508,17,76,5,3
508,17,76,5,3
508,17,92,2,3
508,17,92,2,3
508,17,92,2,3
508,17,92,2,3
603,17,124,3,3
508,17,102,5,3
508,17,80,6,3
508,17,80,6,3
508,17,76,5,3
508,17,94,4,3
508,17,94,4,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,72,5,3
508,17,70,5,3
508,17,70,5,3
508,17,61,4,3
508,17,61,4,3
508,17,78,7,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
520,16,92,2,3
508,17,118,2,3
508,17,118,2,3
547,17,124,3,3
508,17,92,2,3
508,17,118,2,3
572,17,124,3,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,83,2,3
508,17,83,2,3
508,17,77,1,3
508,17,77,1,3
508,17,70,5,3
508,17,70,5,3
508,17,70,5,3
508,17,70,5,3
508,17,118,2,3
508,17,70,5,3
508,17,70,5,3
508,17,70,5,3
508,17,70,5,3
508,17,70,5,3
508,17,100,5,3
508,17,96,4,3
508,17,104,6,3
508,17,104,6,3
508,17,104,6,3
508,17,104,6,3
508,17,104,6,3
508,17,104,6,3
611,17,124,3,3
508,17,100,5,3
508,17,104,6,3
508,17,104,6,3
508,17,85,2,3
508,17,85,2,3
508,17,85,2,3
508,17,100,5,3
508,17,85,2,3
508,17,78,7,3
508,17,85,2,3
508,17,85,2,3
577,17,124,3,3
574,17,124,3,3
508,17,85,2,3
508,17,66,4,3
508,17,66,4,3
508,17,66,4,3
508,17,66,4,3
508,17,66,4,3
508,17,66,4,3
508,17,66,4,3
508,16,57,3,3
508,16,57,3,3
508,16,57,3,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,118,2,3
508,17,61,4,3
508,17,118,2,3
508,17,104,6,3
508,17,118,2,3
508,16,61,4,3
508,17,66,4,3
508,17,118,2,3
508,17,66,4,3
508,17,61,4,3
508,17,61,4,3
508,17,61,4,3
508,16,77,1,3
508,17,118,2,3
508,16,77,1,3
508,17,66,4,3
508,17,77,1,3
508,17,118,2,3
508,17,93,4,3
508,17,80,6,3
508,17,74,6,3
508,17,74,6,3
508,17,74,6,3
575,17,124,3,3
508,17,74,6,3
508,17,66,4,3
508,17,80,6,3
508,17,80,6,3
508,17,74,6,3
508,17,66,4,3
609,17,124,3,3
508,17,74,6,3
508,17,74,6,3
592,17,84,2,3
508,17,74,6,3
508,17,74,6,3
508,17,74,6,3
508,17,74,6,3
508,17,66,4,3
508,17,85,2,3
508,17,78,7,3
508,17,74,6,3
508,17,74,6,3
508,17,85,2,3
568,17,124,3,3
568,17,124,3,3
508,17,74,6,3
508,17,118,2,3
508,17,118,2,3
508,17,74,6,3
508,17,104,6,3
508,17,76,5,3
508,17,76,5,3
523,16,66,4,3
508,17,85,2,3
508,17,85,2,3
508,17,104,4,3
508,17,104,4,3
508,17,100,5,3
508,17,104,4,3
508,17,100,5,3
508,17,100,5,3
508,17,100,5,3
508,17,100,5,3
508,17,100,5,3
508,17,66,4,3
508,17,104,4,3
508,17,104,4,3
508,17,65,5,3
508,17,65,5,3
508,17,65,5,3
508,17,118,2,3
508,17,80,6,3
508,17,80,6,3
508,17,61,4,3
508,17,57,3,3
508,17,57,3,3
508,17,57,3,3
508,17,61,4,3
508,17,118,2,3
508,17,91,4,3
508,17,70,5,3
508,17,76,5,3
508,17,70,5,3
508,17,70,5,3
508,17,70,5,3
539,16,74,6,3
508,18,118,2,3
508,17,74,6,3
508,17,81,2,3
508,17,104,6,3
508,17,104,6,3
508,17,104,6,3
508,17,104,6,3
508,17,118,2,3
508,17,118,2,3
508,17,68,4,3
508,17,68,4,3
508,17,68,4,3
508,17,96,4,3
508,17,78,7,3
508,17,100,5,3
508,17,118,2,3
508,17,118,2,3
597,17,118,2,3
531,16,96,3,3
508,17,80,6,3
508,17,80,6,3
531,16,96,3,3
508,17,57,3,3
508,17,57,3,3
508,17,57,3,3
508,17,85,3,3
508,17,85,3,3
508,17,85,3,3
508,17,76,5,3
508,17,76,5,3
508,17,76,5,3
508,17,96,4,3
508,17,118,2,3
508,17,70,5,3
567,17,124,3,3
508,18,124,3,3
508,17,70,5,3
508,17,70,5,3
508,17,80,6,3
508,17,80,6,3
508,18,124,3,3
508,17,66,4,3
510,17,74,6,3
510,17,90,3,3
508,17,70,5,3
508,17,70,5,3
508,17,80,6,3
508,17,80,6,3
